! ----- Tsys information for BR -----
! Time range (MJD): 59327.63141204 59328.76770833
! Files searched for swiched power data include:
!   /home/vlba/metadata/switchedpower/br_2021_112_00_15_55.switched_power.xz
!   /home/vlba/metadata/switchedpower/br_2021_112_00_24_04.switched_power.xz
!   /home/vlba/metadata/switchedpower/br_2021_112_00_37_35.switched_power.xz
!   /home/vlba/metadata/switchedpower/br_2021_112_05_42_17.switched_power.xz
!   /home/vlba/metadata/switchedpower/br_2021_112_05_51_55.switched_power.xz
!   /home/vlba/metadata/switchedpower/br_2021_112_06_16_43.switched_power.xz
!   /home/vlba/metadata/switchedpower/br_2021_112_06_22_43.switched_power.xz
!   /home/vlba/metadata/switchedpower/br_2021_112_06_46_12.switched_power.xz
!   /home/vlba/metadata/switchedpower/br_2021_112_07_37_55.switched_power.xz
!   /home/vlba/metadata/switchedpower/br_2021_112_09_01_40.switched_power.xz
!   /home/vlba/metadata/switchedpower/br_2021_112_09_53_55.switched_power.xz
!   /home/vlba/metadata/switchedpower/br_2021_112_18_00_53.switched_power.xz
!   /home/vlba/metadata/switchedpower/br_2021_112_18_00_55.switched_power.xz
!   /home/vlba/metadata/switchedpower/br_2021_112_18_01_55.switched_power.xz
!   /home/vlba/metadata/switchedpower/br_2021_112_19_52_38.switched_power.xz
!   /home/vlba/metadata/switchedpower/br_2021_112_21_32_25.switched_power.xz
!   /home/vlba/metadata/switchedpower/br_2021_112_23_45_55.switched_power.xz
!   /home/vlba/metadata/switchedpower/br_2021_112_23_59_55.switched_power.xz
!   /home/vlba/metadata/switchedpower/br_2021_113_11_00_01.switched_power.xz
!   /home/vlba/metadata/switchedpower/br_2021_113_15_01_43.switched_power.xz
!   /home/vlba/metadata/switchedpower/br_2021_113_23_59_55.switched_power.xz
!   /home/vlba/metadata/switchedpower/br_2021_114_06_20_57.switched_power.xz
!   /home/vlba/metadata/switchedpower/br_2021_114_06_22_01.switched_power.xz
!   /home/vlba/metadata/switchedpower/br_2021_114_06_22_57.switched_power.xz
!   /home/vlba/metadata/switchedpower/br_2021_114_06_27_55.switched_power.xz
!   /home/vlba/metadata/switchedpower/br_2021_114_18_25_31.switched_power.xz
TSYS  BR  timeoff = 0.0  FT = 1.0 /
!
! BR C211A   3C84/0   113-15:09:14/113-15:11:54
!  1   7mm A RCP  1 U 689.75MHz  64M  43121.75MHz  5.78
!  2   7mm C LCP  2 U 689.75MHz  64M  43121.75MHz  9.13
113 15:09.517 153.39 117.35 ! 29.36
113 15:10.008 153.25 116.96 ! 29.43
113 15:10.550 153.24 116.27 ! 29.51
113 15:11.092 153.11 116.76 ! 29.59
113 15:11.642 152.11 116.77 ! 29.67
!
! BR C211A   3C84/0   113-15:11:59/113-15:14:40
113 15:12.275 153.48 115.52 ! 29.76
113 15:12.800 152.73 116.30 ! 29.83
113 15:13.308 152.20 116.32 ! 29.91
!
! BR C211A   P-RLEO/0   114-01:08:09/114-01:10:50
!  1   7mm A RCP  1 U 715.64MHz   2M  43116.64MHz  5.75
!  2   7mm C LCP  2 U 715.64MHz   2M  43116.64MHz  9.08
!  3   7mm A RCP  3 U 815.62MHz   2M  43216.62MHz  6.26
!  4   7mm C LCP  4 U 815.62MHz   2M  43216.62MHz  10.33
114 01:08.433 142.94 107.88 163.95 103.26 ! 41.98
114 01:08.958 140.40 106.93 164.26 102.83 ! 42.05
114 01:09.508 141.78 107.21 164.55 102.79 ! 42.12
114 01:10.058 143.51 107.43 163.42 103.53 ! 42.19
114 01:10.558 145.42 107.29 165.05 102.65 ! 42.26
!
! BR C211A   P-RLEO/0   114-01:10:55/114-01:13:36
114 01:11.233 143.09 107.35 166.77 102.53 ! 42.35
114 01:11.717 142.10 107.29 165.09 103.36 ! 42.41
114 01:12.267 141.71 107.42 162.64 102.67 ! 42.49
114 01:12.808 141.66 107.22 166.15 102.58 ! 42.56
114 01:13.350 140.02 108.07 160.18 102.97 ! 42.63
!
! BR C211A   3C273/0   114-01:14:59/114-01:21:59
!  1   3mm B RCP  1 U 512.00MHz 128M  86076.00MHz  8.69
!  2   3mm D LCP  2 U 512.00MHz 128M  86076.00MHz  12.18
!  3   3mm B RCP  3 U 640.00MHz 128M  86204.00MHz  8.23
!  4   3mm D LCP  4 U 640.00MHz 128M  86204.00MHz  11.65
!  5   3mm B RCP  5 U 768.00MHz 128M  86332.00MHz  7.90
!  6   3mm D LCP  6 U 768.00MHz 128M  86332.00MHz  11.07
!  7   3mm B RCP  7 U 896.00MHz 128M  86460.00MHz  7.88
!  8   3mm D LCP  8 U 896.00MHz 128M  86460.00MHz  10.83
114 01:15.258 164.90 999.00 173.72 999.00 180.41 999.00 182.44 999.00 ! 10.94
114 01:15.750 163.37 999.00 171.98 999.00 178.35 999.00 180.18 999.00 ! 11.02
114 01:16.250 163.23 999.00 172.15 999.00 178.41 999.00 180.22 999.00 ! 11.10
114 01:16.750 164.81 999.00 173.49 999.00 180.26 999.00 182.12 999.00 ! 11.18
114 01:17.250 163.63 241.79 172.14 235.20 178.85 222.60 180.63 223.49 ! 11.27
114 01:17.750 162.68 239.98 171.36 233.15 177.72 221.03 178.86 221.27 ! 11.35
114 01:18.250 162.79 240.44 171.28 233.29 177.34 220.94 179.01 221.83 ! 11.43
114 01:18.750 163.44 241.61 172.11 234.81 178.60 222.34 180.14 223.21 ! 11.51
114 01:19.250 164.02 242.66 173.17 236.04 179.45 223.52 181.30 224.41 ! 11.60
114 01:19.750 163.84 242.10 172.41 235.57 179.24 223.21 180.83 224.24 ! 11.68
114 01:20.250 161.95 238.90 170.58 232.17 176.45 219.72 178.50 220.88 ! 11.76
114 01:20.750 161.51 238.68 169.58 231.00 175.47 219.55 177.41 219.97 ! 11.84
114 01:21.250 160.97 238.09 168.86 230.54 174.89 218.61 176.66 218.71 ! 11.93
114 01:21.742 159.86 236.31 168.00 228.77 174.01 216.98 176.17 217.59 ! 12.01
!
! BR C211A   P-RLEO/0   114-01:25:56/114-01:28:37
!  1   7mm A RCP  1 U 715.64MHz   2M  43116.64MHz  5.75
!  2   7mm C LCP  2 U 715.64MHz   2M  43116.64MHz  9.08
!  3   7mm A RCP  3 U 815.62MHz   2M  43216.62MHz  6.26
!  4   7mm C LCP  4 U 815.62MHz   2M  43216.62MHz  10.33
114 01:26.200 142.72 106.81 164.04 102.11 ! 44.26
114 01:26.750 142.52 106.59 161.60 102.64 ! 44.33
114 01:27.283 142.29 107.35 162.03 102.61 ! 44.40
114 01:27.817 139.24 105.51 163.23 101.80 ! 44.46
114 01:28.342 140.16 106.43 160.00 102.20 ! 44.53
!
! BR C211A   3C273/0   114-01:30:00/114-01:37:00
!  1   3mm B RCP  1 U 512.00MHz 128M  86076.00MHz  8.69
!  2   3mm D LCP  2 U 512.00MHz 128M  86076.00MHz  12.18
!  3   3mm B RCP  3 U 640.00MHz 128M  86204.00MHz  8.23
!  4   3mm D LCP  4 U 640.00MHz 128M  86204.00MHz  11.65
!  5   3mm B RCP  5 U 768.00MHz 128M  86332.00MHz  7.90
!  6   3mm D LCP  6 U 768.00MHz 128M  86332.00MHz  11.07
!  7   3mm B RCP  7 U 896.00MHz 128M  86460.00MHz  7.88
!  8   3mm D LCP  8 U 896.00MHz 128M  86460.00MHz  10.83
114 01:30.250 152.64 999.00 159.51 999.00 163.75 999.00 165.02 999.00 ! 13.40
114 01:30.750 153.48 999.00 160.44 999.00 164.87 999.00 166.11 999.00 ! 13.48
114 01:31.250 154.98 999.00 162.22 999.00 166.62 999.00 168.01 999.00 ! 13.57
114 01:31.750 156.39 999.00 163.57 999.00 168.20 999.00 169.61 999.00 ! 13.65
114 01:32.250 158.10 233.95 165.53 225.80 170.25 212.33 170.90 214.47 ! 13.73
114 01:32.750 158.68 235.15 166.53 227.15 171.20 213.83 172.30 215.39 ! 13.81
114 01:33.250 159.51 235.69 167.13 228.09 171.89 214.54 173.16 215.80 ! 13.89
114 01:33.750 159.57 235.66 167.28 227.88 172.12 214.56 173.23 215.94 ! 13.97
114 01:34.250 158.61 234.82 166.23 226.70 170.77 213.75 172.15 215.05 ! 14.06
114 01:34.750 158.31 233.91 165.45 225.24 170.33 212.85 171.89 214.07 ! 14.14
114 01:35.250 155.74 230.17 162.51 221.56 166.99 209.15 168.44 210.14 ! 14.22
114 01:35.750 152.60 226.23 159.38 217.34 163.65 204.99 165.10 205.73 ! 14.30
114 01:36.250 151.04 223.60 157.64 215.15 161.52 202.55 162.98 203.38 ! 14.38
114 01:36.742 150.04 222.70 156.59 214.27 160.59 201.20 161.77 202.78 ! 14.46
!
! BR C211A   P-RLEO/0   114-01:40:57/114-01:43:38
!  1   7mm A RCP  1 U 715.64MHz   2M  43116.64MHz  5.75
!  2   7mm C LCP  2 U 715.64MHz   2M  43116.64MHz  9.08
!  3   7mm A RCP  3 U 815.62MHz   2M  43216.62MHz  6.26
!  4   7mm C LCP  4 U 815.62MHz   2M  43216.62MHz  10.33
114 01:41.208 139.53 105.21 159.76 100.57 ! 46.05
114 01:41.767 139.52 105.93 160.65 101.47 ! 46.12
114 01:42.275 140.41 104.96 161.44 100.54 ! 46.17
114 01:42.800 140.13 104.16 158.38 100.45 ! 46.23
114 01:43.358 140.17 105.15 160.93 100.64 ! 46.30
!
! BR C211A   3C273/0   114-01:44:59/114-01:51:59
!  1   3mm B RCP  1 U 512.00MHz 128M  86076.00MHz  8.69
!  2   3mm D LCP  2 U 512.00MHz 128M  86076.00MHz  12.18
!  3   3mm B RCP  3 U 640.00MHz 128M  86204.00MHz  8.23
!  4   3mm D LCP  4 U 640.00MHz 128M  86204.00MHz  11.65
!  5   3mm B RCP  5 U 768.00MHz 128M  86332.00MHz  7.90
!  6   3mm D LCP  6 U 768.00MHz 128M  86332.00MHz  11.07
!  7   3mm B RCP  7 U 896.00MHz 128M  86460.00MHz  7.88
!  8   3mm D LCP  8 U 896.00MHz 128M  86460.00MHz  10.83
114 01:45.250 146.87 999.00 153.04 999.00 156.65 999.00 157.36 999.00 ! 15.84
114 01:45.750 146.65 999.00 152.83 999.00 156.51 999.00 157.10 999.00 ! 15.92
114 01:46.250 145.36 999.00 151.13 999.00 155.13 999.00 155.56 999.00 ! 16.00
114 01:46.750 145.18 999.00 150.88 999.00 154.72 999.00 155.57 999.00 ! 16.08
114 01:47.250 146.93 218.24 152.69 209.28 156.42 196.22 157.41 197.91 ! 16.16
114 01:47.750 148.34 220.75 154.88 211.74 158.41 199.17 159.66 199.98 ! 16.24
114 01:48.250 149.53 222.32 156.06 213.37 159.98 200.72 161.26 202.12 ! 16.32
114 01:48.750 149.45 220.91 155.49 212.00 159.44 199.46 160.40 200.92 ! 16.41
114 01:49.250 149.04 220.73 155.12 212.26 158.99 199.54 160.48 200.74 ! 16.49
114 01:49.750 150.08 221.91 155.99 212.91 160.06 200.46 161.40 201.21 ! 16.57
114 01:50.250 151.50 223.91 158.04 215.61 162.11 203.09 163.33 203.94 ! 16.65
114 01:50.750 153.68 226.42 160.46 218.45 164.24 205.49 165.84 206.71 ! 16.73
114 01:51.250 153.46 227.33 160.69 219.13 164.79 206.48 166.34 207.39 ! 16.81
114 01:51.742 152.55 225.42 159.49 217.98 163.69 204.35 164.82 206.05 ! 16.89
!
! BR C211A   P-RLEO/0   114-01:56:00/114-01:58:40
!  1   7mm A RCP  1 U 715.64MHz   2M  43116.64MHz  5.75
!  2   7mm C LCP  2 U 715.64MHz   2M  43116.64MHz  9.08
!  3   7mm A RCP  3 U 815.62MHz   2M  43216.62MHz  6.26
!  4   7mm C LCP  4 U 815.62MHz   2M  43216.62MHz  10.33
114 01:56.250 138.97 105.85 161.63  99.74 ! 47.69
114 01:56.817 138.12 104.91 158.51 100.39 ! 47.75
114 01:57.358 138.63 104.65 158.13 100.15 ! 47.81
114 01:57.867 138.72 104.96 157.60 100.13 ! 47.86
114 01:58.400 133.62 105.87 156.21 100.98 ! 47.92
!
! BR C211A   3C273/0   114-02:00:00/114-02:07:00
!  1   3mm B RCP  1 U 512.00MHz 128M  86076.00MHz  8.69
!  2   3mm D LCP  2 U 512.00MHz 128M  86076.00MHz  12.18
!  3   3mm B RCP  3 U 640.00MHz 128M  86204.00MHz  8.23
!  4   3mm D LCP  4 U 640.00MHz 128M  86204.00MHz  11.65
!  5   3mm B RCP  5 U 768.00MHz 128M  86332.00MHz  7.90
!  6   3mm D LCP  6 U 768.00MHz 128M  86332.00MHz  11.07
!  7   3mm B RCP  7 U 896.00MHz 128M  86460.00MHz  7.88
!  8   3mm D LCP  8 U 896.00MHz 128M  86460.00MHz  10.83
114 02:00.258 137.31 999.00 142.10 999.00 146.16 999.00 147.24 999.00 ! 18.25
114 02:00.750 136.95 999.00 142.04 999.00 146.00 999.00 146.95 999.00 ! 18.32
114 02:01.250 136.82 999.00 141.91 999.00 145.92 999.00 146.66 999.00 ! 18.40
114 02:01.750 136.88 999.00 141.77 999.00 145.84 999.00 146.67 999.00 ! 18.48
114 02:02.250 136.96 203.29 141.83 194.60 145.63 182.66 146.57 183.65 ! 18.56
114 02:02.750 136.67 203.01 141.66 194.58 145.71 182.53 146.67 183.52 ! 18.64
114 02:03.250 136.39 202.82 141.39 194.17 145.42 182.63 146.59 183.22 ! 18.72
114 02:03.750 136.65 202.61 141.34 194.19 145.38 182.51 146.45 183.05 ! 18.80
114 02:04.250 136.29 202.39 141.28 194.19 145.49 182.37 146.57 183.19 ! 18.88
114 02:04.750 136.10 202.30 140.95 193.73 145.39 182.16 146.23 183.12 ! 18.96
114 02:05.250 135.96 202.06 140.80 193.65 144.71 181.62 145.65 182.65 ! 19.04
114 02:05.750 135.74 201.89 140.89 193.77 144.94 181.36 145.67 182.54 ! 19.12
114 02:06.250 135.83 201.75 140.64 193.71 144.86 181.44 145.47 182.57 ! 19.20
114 02:06.742 135.35 200.99 140.00 192.72 144.13 180.86 145.05 181.63 ! 19.27
!
! BR C211A   P-RLEO/0   114-02:11:02/114-02:13:42
!  1   7mm A RCP  1 U 715.64MHz   2M  43116.64MHz  5.75
!  2   7mm C LCP  2 U 715.64MHz   2M  43116.64MHz  9.08
!  3   7mm A RCP  3 U 815.62MHz   2M  43216.62MHz  6.26
!  4   7mm C LCP  4 U 815.62MHz   2M  43216.62MHz  10.33
114 02:11.300 138.14 104.56 161.21  99.36 ! 49.17
114 02:11.833 138.19 104.76 159.94  99.79 ! 49.21
114 02:12.375 137.46 104.57 159.12 100.20 ! 49.26
114 02:12.925 138.60 104.25 161.82 100.81 ! 49.31
114 02:13.433 133.31 104.78 153.44  99.98 ! 49.36
!
! BR C211A   3C273/0   114-02:15:00/114-02:22:00
!  1   3mm B RCP  1 U 512.00MHz 128M  86076.00MHz  8.69
!  2   3mm D LCP  2 U 512.00MHz 128M  86076.00MHz  12.18
!  3   3mm B RCP  3 U 640.00MHz 128M  86204.00MHz  8.23
!  4   3mm D LCP  4 U 640.00MHz 128M  86204.00MHz  11.65
!  5   3mm B RCP  5 U 768.00MHz 128M  86332.00MHz  7.90
!  6   3mm D LCP  6 U 768.00MHz 128M  86332.00MHz  11.07
!  7   3mm B RCP  7 U 896.00MHz 128M  86460.00MHz  7.88
!  8   3mm D LCP  8 U 896.00MHz 128M  86460.00MHz  10.83
114 02:15.250 132.14 999.00 136.74 999.00 141.75 999.00 142.88 999.00 ! 20.61
114 02:15.750 131.82 999.00 136.33 999.00 141.37 999.00 142.10 999.00 ! 20.69
114 02:16.250 131.45 999.00 135.93 999.00 140.61 999.00 141.64 999.00 ! 20.76
114 02:16.750 131.21 999.00 135.61 999.00 140.28 999.00 141.00 999.00 ! 20.84
114 02:17.250 131.03 194.41 135.40 186.22 139.63 174.50 140.32 174.99 ! 20.92
114 02:17.750 130.99 194.34 135.24 186.17 139.35 174.33 140.07 175.13 ! 21.00
114 02:18.250 130.60 194.22 134.70 185.72 138.98 174.46 139.97 174.91 ! 21.08
114 02:18.750 130.42 194.19 134.63 185.62 139.03 174.50 140.03 174.65 ! 21.15
114 02:19.250 130.14 193.62 134.64 185.70 138.70 174.50 139.88 174.52 ! 21.23
114 02:19.750 130.50 194.07 134.74 185.74 138.85 174.30 139.94 174.52 ! 21.31
114 02:20.250 130.45 193.94 134.63 185.51 138.83 174.39 139.76 174.39 ! 21.39
114 02:20.750 130.34 193.96 134.91 185.50 138.90 174.11 139.92 174.61 ! 21.46
114 02:21.250 130.21 193.96 134.59 185.39 138.67 174.09 139.55 174.75 ! 21.54
114 02:21.750 132.92 193.11 136.50 184.71 141.58 173.17 140.97 173.72 ! 21.62
!
! BR C211A   P-RLEO/0   114-02:26:04/114-02:28:44
!  1   7mm A RCP  1 U 715.64MHz   2M  43116.64MHz  5.75
!  2   7mm C LCP  2 U 715.64MHz   2M  43116.64MHz  9.08
!  3   7mm A RCP  3 U 815.62MHz   2M  43216.62MHz  6.26
!  4   7mm C LCP  4 U 815.62MHz   2M  43216.62MHz  10.33
114 02:26.342 136.18 103.86 158.45  99.76 ! 50.44
114 02:26.867 136.58 103.56 156.95  98.83 ! 50.48
114 02:27.375 136.07 101.72 158.58  99.58 ! 50.52
114 02:27.925 135.19 102.70 157.29  99.24 ! 50.57
114 02:28.467 134.87 102.77 154.89  99.25 ! 50.61
!
! BR C211A   3C273/0   114-02:30:00/114-02:37:00
!  1   3mm B RCP  1 U 512.00MHz 128M  86076.00MHz  8.69
!  2   3mm D LCP  2 U 512.00MHz 128M  86076.00MHz  12.18
!  3   3mm B RCP  3 U 640.00MHz 128M  86204.00MHz  8.23
!  4   3mm D LCP  4 U 640.00MHz 128M  86204.00MHz  11.65
!  5   3mm B RCP  5 U 768.00MHz 128M  86332.00MHz  7.90
!  6   3mm D LCP  6 U 768.00MHz 128M  86332.00MHz  11.07
!  7   3mm B RCP  7 U 896.00MHz 128M  86460.00MHz  7.88
!  8   3mm D LCP  8 U 896.00MHz 128M  86460.00MHz  10.83
114 02:30.250 126.99 999.00 130.65 999.00 134.43 999.00 134.49 999.00 ! 22.92
114 02:30.750 126.81 999.00 130.63 999.00 134.33 999.00 134.55 999.00 ! 23.00
114 02:31.250 126.82 999.00 130.54 999.00 134.20 999.00 134.35 999.00 ! 23.07
114 02:31.750 126.89 999.00 130.32 999.00 133.75 999.00 134.02 999.00 ! 23.15
114 02:32.250 126.77 189.21 130.22 180.35 133.78 167.79 133.85 169.78 ! 23.23
114 02:32.750 126.44 189.09 130.04 180.12 133.56 167.70 133.70 169.34 ! 23.30
114 02:33.250 126.22 188.45 129.94 179.62 133.38 167.55 133.80 169.08 ! 23.38
114 02:33.750 125.85 188.24 129.46 179.59 133.23 167.34 133.65 168.54 ! 23.45
114 02:34.250 125.73 188.12 129.35 179.08 133.23 167.50 133.60 168.53 ! 23.53
114 02:34.750 125.51 187.91 129.17 178.84 133.25 167.50 133.85 168.41 ! 23.60
114 02:35.250 125.41 187.71 128.96 178.57 132.83 167.57 133.85 167.89 ! 23.68
114 02:35.750 125.10 186.93 128.66 178.29 132.78 167.31 133.85 167.57 ! 23.76
114 02:36.250 124.87 187.08 128.53 178.16 132.48 167.09 133.30 167.63 ! 23.83
114 02:36.742 124.01 185.92 127.71 177.72 131.88 166.30 132.90 167.13 ! 23.90
!
! BR C211A   P-RLEO/0   114-02:38:20/114-02:41:01
!  1   7mm A RCP  1 U 715.64MHz   2M  43116.64MHz  5.75
!  2   7mm C LCP  2 U 715.64MHz   2M  43116.64MHz  9.08
!  3   7mm A RCP  3 U 815.62MHz   2M  43216.62MHz  6.26
!  4   7mm C LCP  4 U 815.62MHz   2M  43216.62MHz  10.33
114 02:38.617 134.09 103.02 155.04  98.99 ! 51.33
114 02:39.158 135.18 102.51 155.74  98.09 ! 51.36
114 02:39.683 135.92 103.49 158.92  99.16 ! 51.40
114 02:40.225 134.35 102.76 157.01  98.85 ! 51.43
114 02:40.767 137.25 103.36 153.00  99.31 ! 51.47
!
! BR C211A   P-RLEO/0   114-02:41:06/114-02:43:47
114 02:41.367 136.00 103.13 157.61  98.48 ! 51.51
114 02:41.917 135.81 103.35 157.69  98.92 ! 51.54
114 02:42.475 137.06 102.95 154.86  99.26 ! 51.57
114 02:42.983 135.24 102.68 153.97  98.80 ! 51.61
114 02:43.508 132.88 102.90 153.61  98.74 ! 51.64
!
! BR C211A   3C273/0   114-02:45:00/114-02:52:00
!  1   3mm B RCP  1 U 512.00MHz 128M  86076.00MHz  8.69
!  2   3mm D LCP  2 U 512.00MHz 128M  86076.00MHz  12.18
!  3   3mm B RCP  3 U 640.00MHz 128M  86204.00MHz  8.23
!  4   3mm D LCP  4 U 640.00MHz 128M  86204.00MHz  11.65
!  5   3mm B RCP  5 U 768.00MHz 128M  86332.00MHz  7.90
!  6   3mm D LCP  6 U 768.00MHz 128M  86332.00MHz  11.07
!  7   3mm B RCP  7 U 896.00MHz 128M  86460.00MHz  7.88
!  8   3mm D LCP  8 U 896.00MHz 128M  86460.00MHz  10.83
114 02:45.258 122.88 184.26 126.20 175.21 129.87 163.65 130.52 164.67 ! 25.18
114 02:45.750 122.50 183.94 125.95 175.27 129.77 163.78 130.50 164.41 ! 25.25
114 02:46.250 122.69 183.83 125.95 174.83 129.54 163.32 130.27 164.05 ! 25.32
114 02:46.750 122.32 183.79 125.52 174.66 129.10 162.99 129.85 163.87 ! 25.40
114 02:47.250 122.28 183.40 125.45 174.56 129.08 162.57 129.54 163.95 ! 25.47
114 02:47.750 121.85 183.05 125.09 174.10 128.89 162.45 129.44 163.74 ! 25.54
114 02:48.250 121.84 183.21 125.04 173.84 128.47 161.94 128.76 163.18 ! 25.62
114 02:48.750 121.77 183.00 124.79 173.62 128.44 161.92 128.94 163.13 ! 25.69
114 02:49.250 121.56 182.52 124.80 173.50 128.54 162.06 129.18 162.95 ! 25.77
114 02:49.750 121.52 182.66 124.52 173.42 128.18 161.84 128.74 162.71 ! 25.84
114 02:50.250 121.69 182.72 124.66 173.32 128.06 161.70 128.55 162.45 ! 25.91
114 02:50.750 121.34 182.83 124.50 173.17 127.85 161.36 128.35 162.23 ! 25.99
114 02:51.250 121.33 181.95 124.31 172.86 127.67 161.34 128.32 162.00 ! 26.06
114 02:51.750 123.51 181.18 126.17 172.52 131.09 161.01 130.39 162.01 ! 26.13
!
! BR C211A   P-RCNC/0   114-02:55:52/114-02:58:32
!  1   7mm A RCP  1 U 712.95MHz   2M  43113.95MHz  5.74
!  2   7mm C LCP  2 U 712.95MHz   2M  43113.95MHz  9.05
!  3   7mm A RCP  3 U 812.94MHz   2M  43213.94MHz  6.25
!  4   7mm C LCP  4 U 812.94MHz   2M  43213.94MHz  10.28
114 02:56.150 132.30 101.33 155.21  98.63 ! 52.11
114 02:56.692 132.60 102.67 154.83  99.25 ! 52.07
114 02:57.200 134.41 102.06 153.10  98.48 ! 52.04
114 02:57.733 132.70 102.60 155.16  98.94 ! 52.01
114 02:58.267 129.39 102.25 151.79  99.00 ! 51.98
!
! BR C211A   3C279/0   114-03:00:00/114-03:07:00
!  1   3mm B RCP  1 U 512.00MHz 128M  86076.00MHz  8.69
!  2   3mm D LCP  2 U 512.00MHz 128M  86076.00MHz  12.18
!  3   3mm B RCP  3 U 640.00MHz 128M  86204.00MHz  8.23
!  4   3mm D LCP  4 U 640.00MHz 128M  86204.00MHz  11.65
!  5   3mm B RCP  5 U 768.00MHz 128M  86332.00MHz  7.90
!  6   3mm D LCP  6 U 768.00MHz 128M  86332.00MHz  11.07
!  7   3mm B RCP  7 U 896.00MHz 128M  86460.00MHz  7.88
!  8   3mm D LCP  8 U 896.00MHz 128M  86460.00MHz  10.83
114 03:00.250 138.83 999.00 144.27 999.00 148.68 999.00 149.75 999.00 ! 17.06
114 03:00.750 139.34 999.00 144.48 999.00 148.62 999.00 149.41 999.00 ! 17.13
114 03:01.250 139.01 999.00 144.03 999.00 148.07 999.00 148.91 999.00 ! 17.20
114 03:01.750 138.53 999.00 143.70 999.00 147.93 999.00 148.93 999.00 ! 17.28
114 03:02.250 138.28 205.95 143.67 197.40 147.75 184.48 148.70 185.85 ! 17.35
114 03:02.750 138.26 205.93 143.43 197.29 147.37 184.78 148.17 185.88 ! 17.42
114 03:03.250 138.13 205.83 143.31 197.12 147.25 184.71 148.18 185.68 ! 17.49
114 03:03.750 137.97 205.88 143.24 196.93 147.11 184.61 148.18 185.86 ! 17.56
114 03:04.250 137.78 205.98 143.03 196.73 146.92 184.82 148.25 185.80 ! 17.64
114 03:04.750 137.75 205.76 142.76 196.32 146.71 184.40 147.76 185.22 ! 17.71
114 03:05.250 137.87 205.15 142.88 196.03 146.71 184.14 147.70 184.90 ! 17.78
114 03:05.750 137.34 204.69 142.35 196.00 146.30 183.93 147.42 184.61 ! 17.85
114 03:06.250 137.06 204.21 142.16 195.50 146.21 183.68 147.59 184.40 ! 17.92
114 03:06.742 136.66 203.11 141.88 194.97 146.49 183.31 147.64 184.15 ! 17.99
!
! BR C211A   P-RLEO/0   114-03:11:14/114-03:13:54
!  1   7mm A RCP  1 U 715.64MHz   2M  43116.64MHz  5.75
!  2   7mm C LCP  2 U 715.64MHz   2M  43116.64MHz  9.08
!  3   7mm A RCP  3 U 815.62MHz   2M  43216.62MHz  6.26
!  4   7mm C LCP  4 U 815.62MHz   2M  43216.62MHz  10.33
114 03:11.500 136.46 101.78 156.61  98.32 ! 52.92
114 03:12.058 135.09 103.28 157.48  99.06 ! 52.93
114 03:12.567 134.82 101.53 155.57  97.62 ! 52.95
114 03:13.100 136.06 103.46 155.61  98.60 ! 52.96
114 03:13.625 135.12 103.11 155.10  99.37 ! 52.98
!
! BR C211A   3C273/0   114-03:14:59/114-03:21:59
!  1   3mm B RCP  1 U 512.00MHz 128M  86076.00MHz  8.69
!  2   3mm D LCP  2 U 512.00MHz 128M  86076.00MHz  12.18
!  3   3mm B RCP  3 U 640.00MHz 128M  86204.00MHz  8.23
!  4   3mm D LCP  4 U 640.00MHz 128M  86204.00MHz  11.65
!  5   3mm B RCP  5 U 768.00MHz 128M  86332.00MHz  7.90
!  6   3mm D LCP  6 U 768.00MHz 128M  86332.00MHz  11.07
!  7   3mm B RCP  7 U 896.00MHz 128M  86460.00MHz  7.88
!  8   3mm D LCP  8 U 896.00MHz 128M  86460.00MHz  10.83
114 03:15.250 116.11 999.00 119.00 999.00 122.38 999.00 123.14 999.00 ! 29.47
114 03:15.750 116.01 999.00 118.79 999.00 122.32 999.00 122.91 999.00 ! 29.54
114 03:16.250 115.77 999.00 118.50 999.00 122.33 999.00 122.97 999.00 ! 29.61
114 03:16.750 115.77 999.00 118.59 999.00 122.34 999.00 122.88 999.00 ! 29.67
114 03:17.250 115.42 174.36 118.25 165.63 122.02 154.36 122.55 154.90 ! 29.74
114 03:17.750 115.27 174.28 117.98 165.33 121.93 154.43 122.76 155.24 ! 29.81
114 03:18.250 115.20 174.04 118.00 165.24 121.83 154.23 122.61 155.12 ! 29.88
114 03:18.750 115.08 173.99 117.76 165.15 121.42 153.97 122.30 154.88 ! 29.95
114 03:19.250 114.96 173.49 117.68 164.69 121.71 154.05 122.67 155.16 ! 30.02
114 03:19.750 114.94 173.84 117.84 164.74 121.29 153.76 122.06 154.68 ! 30.08
114 03:20.250 114.89 173.31 117.52 164.62 121.58 153.87 122.28 154.77 ! 30.15
114 03:20.750 114.82 173.48 117.44 164.52 121.22 153.72 122.02 154.42 ! 30.22
114 03:21.250 114.68 173.43 117.37 164.25 121.17 153.18 121.65 154.08 ! 30.29
114 03:21.742 114.06 172.54 116.88 163.78 120.65 152.72 121.22 153.92 ! 30.35
!
! BR C211A   P-RLEO/0   114-03:23:00/114-03:25:40
!  1   7mm A RCP  1 U 715.64MHz   2M  43116.64MHz  5.75
!  2   7mm C LCP  2 U 715.64MHz   2M  43116.64MHz  9.08
!  3   7mm A RCP  3 U 815.62MHz   2M  43216.62MHz  6.26
