GAIN NN ELEV DPFU=0.414,0.415 POLY=1.0 /
TSYS NN FT=1.0 TIMEOFF=0 INDEX='R1:8','L1:8' /
113 16:29:54.0 82.899 84.809 
113 16:30:52.0 80.124 82.025 
113 16:31:50.0 79.698 81.436 
113 16:32:48.0 77.570 79.416 
113 16:33:46.0 74.298 75.977 
113 16:34:44.0 75.028 76.743 
113 16:35:42.0 73.382 75.091 
113 16:36:40.0 75.120 76.823 
113 16:44:54.0 79.313 80.967 
113 16:45:52.0 79.239 80.853 
113 16:46:50.0 78.401 80.033 
113 16:47:48.0 77.619 79.256 
113 16:48:46.0 77.855 79.780 
113 16:49:44.0 75.924 77.582 
113 16:50:42.0 75.456 77.170 
113 16:51:40.0 76.250 77.946 
113 16:59:54.0 71.442 73.130 
113 17:00:52.0 71.708 73.338 
113 17:01:50.0 71.477 73.108 
113 17:02:48.0 71.658 73.231 
113 17:03:46.0 71.381 73.084 
113 17:04:44.0 71.021 72.708 
113 17:05:42.0 71.076 72.688 
113 17:06:40.0 71.483 73.065 
113 17:14:54.0 74.391 76.074 
113 17:15:52.0 75.874 77.633 
113 17:16:50.0 77.119 78.861 
113 17:17:48.0 74.191 75.898 
113 17:18:46.0 72.443 74.040 
113 17:19:44.0 71.115 72.715 
113 17:20:42.0 70.790 72.396 
113 17:21:40.0 71.301 72.806 
113 17:29:54.0 70.913 72.648 
113 17:30:52.0 70.355 71.971 
113 17:31:50.0 69.703 71.426 
113 17:32:48.0 69.778 71.545 
113 17:33:46.0 69.803 71.550 
113 17:34:44.0 69.517 71.289 
113 17:35:42.0 69.635 71.296 
113 17:36:40.0 69.514 71.266 
113 17:44:54.0 69.247 70.909 
113 17:45:52.0 69.042 70.716 
113 17:46:50.0 69.072 70.746 
113 17:47:48.0 69.111 70.789 
113 17:48:46.0 69.499 71.159 
113 17:49:44.0 69.772 71.487 
113 17:50:42.0 70.006 71.681 
113 17:51:40.0 69.936 71.597 
113 17:59:54.0 111.462 113.607 
113 18:00:52.0 110.647 112.706 
113 18:01:50.0 109.892 112.090 
113 18:02:48.0 109.994 112.290 
113 18:03:46.0 109.980 112.286 
113 18:04:44.0 110.150 112.488 
113 18:05:42.0 109.729 111.933 
113 18:06:40.0 109.603 111.677 
113 18:14:54.0 107.793 109.663 
113 18:15:52.0 106.545 108.459 
113 18:16:50.0 105.958 107.918 
113 18:17:48.0 104.681 106.575 
113 18:18:46.0 105.976 107.986 
113 18:19:44.0 106.708 108.712 
113 18:20:42.0 107.635 109.623 
113 18:21:40.0 106.974 108.998 
113 18:29:54.0 98.491 100.392 
113 18:30:52.0 98.293 100.169 
113 18:31:50.0 97.872 99.777 
113 18:32:48.0 97.777 99.675 
113 18:33:46.0 97.962 99.882 
113 18:34:44.0 96.766 98.744 
113 18:35:42.0 96.249 98.177 
113 18:36:40.0 96.068 97.927 
113 18:44:54.0 97.873 99.851 
113 18:45:52.0 96.467 98.217 
113 18:46:50.0 94.578 96.458 
113 18:47:48.0 94.176 96.126 
113 18:48:46.0 95.671 97.546 
113 18:49:44.0 94.162 95.940 
113 18:50:42.0 98.143 100.092 
113 18:51:40.0 93.468 95.272 
113 18:59:54.0 88.466 90.346 
113 19:00:52.0 88.411 90.275 
113 19:01:50.0 88.396 90.313 
113 19:02:48.0 87.977 89.810 
113 19:03:46.0 87.991 89.750 
113 19:04:44.0 88.413 90.243 
113 19:05:42.0 87.632 89.513 
113 19:06:40.0 87.573 89.348 
113 19:14:54.0 85.636 87.469 
113 19:15:52.0 85.384 87.175 
113 19:16:50.0 85.325 87.049 
113 19:17:48.0 85.603 87.343 
113 19:18:46.0 85.557 87.289 
113 19:19:44.0 85.009 86.693 
113 19:20:42.0 85.182 86.875 
113 19:21:40.0 85.219 86.986 
113 19:29:54.0 86.532 88.349 
113 19:30:52.0 86.519 88.319 
113 19:31:50.0 86.180 87.983 
113 19:32:48.0 85.928 87.722 
113 19:33:46.0 85.650 87.428 
113 19:34:44.0 85.277 87.043 
113 19:35:42.0 85.167 86.903 
113 19:36:40.0 85.051 86.781 
113 19:44:54.0 81.075 82.747 
113 19:45:52.0 80.724 82.402 
113 19:46:50.0 80.546 82.228 
113 19:47:48.0 80.359 82.089 
113 19:48:46.0 80.357 82.036 
113 19:49:44.0 80.298 82.001 
113 19:50:42.0 80.367 82.021 
113 19:51:40.0 80.068 81.729 
113 19:59:54.0 79.784 81.627 
113 20:00:52.0 80.008 81.795 
113 20:01:50.0 81.902 83.748 
113 20:02:48.0 80.514 82.357 
113 20:03:46.0 79.484 81.263 
113 20:04:44.0 78.819 80.699 
113 20:05:42.0 79.211 81.079 
113 20:06:40.0 78.697 80.614 
113 20:14:54.0 78.383 80.224 
113 20:15:52.0 78.196 80.005 
113 20:16:50.0 79.251 81.073 
113 20:17:48.0 79.055 80.845 
113 20:18:46.0 77.606 79.388 
113 20:19:44.0 77.247 79.023 
113 20:20:42.0 77.369 79.104 
113 20:21:40.0 77.242 78.994 
113 20:29:54.0 78.794 80.253 
113 20:30:52.0 78.820 80.210 
113 20:31:50.0 78.153 79.566 
113 20:32:48.0 77.176 78.509 
113 20:33:46.0 76.978 78.322 
113 20:34:44.0 76.922 78.285 
113 20:35:42.0 76.881 78.250 
113 20:36:40.0 77.052 78.466 
113 20:44:54.0 77.033 78.594 
113 20:45:52.0 76.025 77.589 
113 20:46:50.0 76.021 77.599 
113 20:47:48.0 75.966 77.569 
113 20:48:46.0 76.275 77.893 
113 20:49:44.0 76.237 77.870 
113 20:50:42.0 76.263 77.868 
113 20:51:40.0 76.582 78.341 
113 20:59:54.0 75.480 77.209 
113 21:00:52.0 75.443 77.168 
113 21:01:50.0 75.595 77.288 
113 21:02:48.0 75.513 77.230 
113 21:03:46.0 75.513 77.206 
113 21:04:44.0 75.374 77.083 
113 21:05:42.0 75.321 77.010 
113 21:06:40.0 75.037 76.694 
113 21:14:54.0 75.131 76.764 
113 21:15:52.0 75.298 76.975 
113 21:16:50.0 75.082 76.826 
113 21:17:48.0 75.014 76.683 
113 21:18:46.0 74.836 76.482 
113 21:19:44.0 74.817 76.470 
113 21:20:42.0 74.666 76.272 
113 21:21:40.0 74.557 76.269 
113 21:29:54.0 75.922 77.649 
113 21:30:52.0 76.384 78.165 
113 21:31:50.0 76.289 78.055 
113 21:32:48.0 76.003 77.809 
113 21:33:46.0 75.799 77.582 
113 21:34:44.0 75.531 77.268 
113 21:35:42.0 75.257 76.968 
113 21:36:40.0 75.676 77.381 
113 21:44:54.0 76.017 77.833 
113 21:45:52.0 75.100 77.000 
113 21:46:50.0 74.586 76.445 
113 21:47:48.0 74.576 76.403 
113 21:48:46.0 74.614 76.446 
113 21:49:44.0 74.658 76.495 
113 21:50:42.0 74.581 76.401 
113 21:51:40.0 74.380 76.143 
113 21:59:54.0 73.957 75.904 
113 22:00:52.0 73.979 75.910 
113 22:01:50.0 74.335 76.260 
113 22:02:48.0 74.769 76.654 
113 22:03:46.0 75.333 77.284 
113 22:04:44.0 74.836 76.727 
113 22:05:42.0 73.797 75.727 
113 22:06:40.0 73.542 75.384 
113 22:14:55.0 77.082 79.124 
113 22:15:53.0 76.218 78.088 
113 22:16:51.0 75.946 77.748 
113 22:17:49.0 75.729 77.653 
113 22:18:47.0 76.282 78.132 
113 22:19:45.0 76.131 78.042 
113 22:20:43.0 75.518 77.379 
113 22:21:41.0 74.446 76.277 
113 22:29:54.0 74.506 76.237 
113 22:30:52.0 74.642 76.371 
113 22:31:50.0 74.302 75.983 
113 22:32:48.0 74.874 76.583 
113 22:33:46.0 75.815 77.529 
113 22:34:44.0 76.449 78.187 
113 22:35:42.0 74.543 76.219 
113 22:36:40.0 73.604 75.280 
113 22:44:54.0 74.226 76.104 
113 22:45:52.0 74.183 76.021 
113 22:46:50.0 74.397 76.232 
113 22:47:48.0 74.051 75.832 
113 22:48:46.0 74.063 75.806 
113 22:49:44.0 74.778 76.533 
113 22:50:42.0 74.165 75.932 
113 22:51:40.0 73.743 75.494 
113 22:59:54.0 77.091 78.894 
113 23:00:52.0 76.488 78.291 
113 23:01:50.0 78.241 80.007 
