GAIN BR ALTAZ DPFU=0.027,0.026 POLY=0.357,2.883E-02,-3.229E-04 /
TSYS BR timeoff=0.0 FT=1.0 INDEX='R1:2','L1:2','R3:4','L3:4','R5:6','L5:6','R7:8','L7:8' /
113 17:30.275 97.74 151.80 98.17 140.76 99.76 129.25 99.96 131.49 
113 17:30.817 97.68 151.64 98.16 140.73 99.75 129.20 99.91 131.30 
113 17:31.358 97.72 151.53 98.11 140.53 99.72 129.06 100.05 131.50 
113 17:31.908 97.60 151.43 98.17 140.53 99.61 129.04 99.93 131.33 
113 17:32.458 97.64 151.52 98.03 140.50 99.63 128.88 99.83 131.50 
113 17:33.000 97.45 151.38 97.96 140.46 99.48 128.88 99.71 131.42 
113 17:33.542 97.38 151.24 97.94 140.36 99.48 128.75 99.75 131.51 
113 17:34.092 97.43 151.33 97.99 140.41 99.40 128.72 99.58 131.28 
113 17:34.642 97.34 151.18 97.84 140.30 99.36 128.71 99.50 131.24 
113 17:35.183 97.40 151.31 97.80 140.21 99.24 128.62 99.40 131.36 
113 17:35.725 99.67 151.28 99.46 140.30 101.36 127.97 100.90 129.66 
113 17:45.283 113.82 172.68 116.18 162.81 118.53 151.28 119.17 152.71 
113 17:45.817 113.76 172.62 116.25 162.74 118.51 150.58 119.15 152.29 
113 17:46.358 113.68 172.77 116.01 162.58 118.28 150.47 118.86 152.19 
113 17:46.908 113.82 172.45 116.07 162.36 118.26 150.27 118.87 152.07 
113 17:47.458 113.55 172.60 115.83 162.36 118.16 150.35 118.82 151.98 
113 17:48.000 113.43 172.42 115.77 162.25 117.99 150.14 118.75 152.03 
113 17:48.542 113.39 172.03 115.59 162.06 117.88 150.06 118.39 151.63 
113 17:49.092 113.43 171.89 115.65 162.16 117.87 150.02 118.49 151.44 
113 17:49.642 113.29 172.00 115.60 161.92 117.93 149.95 118.42 151.62 
113 17:50.183 113.16 172.00 115.37 161.74 117.69 149.78 118.18 151.42 
113 17:50.725 116.05 172.24 118.15 162.01 120.20 149.31 119.90 150.13 
113 18:00.275 111.76 169.82 113.97 159.66 116.18 148.04 116.80 149.02 
113 18:00.817 111.89 169.72 114.03 159.52 116.13 147.80 116.89 149.10 
113 18:01.358 111.65 169.73 113.89 159.50 116.06 147.70 116.47 149.00 
113 18:01.908 111.46 169.43 113.71 159.39 116.01 147.62 116.76 148.98 
113 18:02.458 111.27 169.31 113.60 159.28 115.92 147.55 116.44 149.06 
113 18:03.000 111.37 169.17 113.45 159.18 115.86 147.54 116.32 148.92 
113 18:03.542 111.20 168.91 113.33 159.01 115.82 147.39 116.28 148.71 
113 18:04.092 110.95 168.96 113.30 159.05 115.71 147.48 116.25 148.90 
113 18:04.642 111.26 169.06 113.55 158.95 115.74 147.31 116.27 148.87 
113 18:05.183 111.05 169.09 113.22 158.99 115.61 147.26 116.12 148.95 
113 18:05.717 110.77 168.78 112.89 158.59 114.94 146.76 115.47 148.65 
113 18:15.275 109.78 166.90 111.93 157.57 114.71 145.55 114.60 147.34 
113 18:15.817 109.91 167.24 112.09 157.49 114.58 145.38 114.48 147.33 
113 18:16.358 109.94 167.17 112.04 157.35 114.41 145.64 114.35 147.32 
113 18:16.908 109.88 167.16 111.87 157.23 114.52 145.88 114.65 147.12 
113 18:17.458 109.59 167.12 111.69 157.15 114.38 146.00 114.61 146.90 
113 18:18.000 109.74 167.19 111.72 157.11 114.27 145.62 114.55 146.96 
113 18:18.542 109.61 166.86 111.72 157.01 114.00 145.42 114.53 146.62 
113 18:19.092 109.55 166.90 111.64 157.11 114.10 145.49 114.40 146.63 
113 18:19.642 109.48 166.70 111.72 156.99 114.27 145.26 114.38 146.75 
113 18:20.183 109.44 166.79 111.76 157.23 114.31 145.42 114.43 146.63 
113 18:20.717 108.89 166.03 111.12 156.53 113.80 144.93 113.94 146.04 
113 18:30.283 119.03 999.00 122.16 999.00 125.72 999.00 125.98 999.00 
113 18:30.817 118.80 179.50 121.96 170.20 125.51 158.99 126.20 159.90 
113 18:31.358 118.93 179.37 122.06 170.03 125.46 158.73 126.17 159.77 
113 18:31.908 118.77 179.34 122.00 169.96 125.40 158.61 126.01 159.49 
113 18:32.458 118.95 179.22 121.93 169.69 125.06 158.20 125.75 159.07 
